main,description,pressure,visibility,humidity,dt,TempCelcius,TempCelciusMin,TempCelciusMax,hours,day_of_week,date_num
Clouds,broken clouds,1038,10000,73,2023-02-28 17:06:46,6.550000000000011,6.2900000000000205,6.879999999999996,17,Tuesday,22817
Clouds,broken clouds,1037,10000,75,2023-02-28 18:06:48,6.180000000000007,5.32000000000005,6.670000000000016,18,Tuesday,22818
Clouds,broken clouds,1037,10000,75,2023-02-28 19:06:50,6.270000000000039,5.32000000000005,6.879999999999996,19,Tuesday,22819
Clouds,broken clouds,1038,10000,74,2023-02-28 20:06:51,6.550000000000011,6.2900000000000205,6.879999999999996,20,Tuesday,22820
Clouds,broken clouds,1037,10000,74,2023-02-28 21:06:52,6.150000000000034,5.360000000000014,6.670000000000016,21,Tuesday,22821
Clouds,broken clouds,1037,10000,78,2023-02-28 22:28:10,6.220000000000027,5.32000000000005,6.879999999999996,22,Tuesday,22822
Clouds,broken clouds,1038,10000,78,2023-02-28 23:28:11,6.170000000000016,5.360000000000014,7.150000000000034,23,Tuesday,22823
Clouds,broken clouds,1038,10000,81,2023-03-01 00:28:13,6.390000000000043,5.360000000000014,7.150000000000034,0,Wednesday,30100
Clouds,broken clouds,1037,10000,80,2023-03-01 01:28:13,6.910000000000025,6.2900000000000205,7.430000000000007,1,Wednesday,30101
Clouds,broken clouds,1037,10000,76,2023-03-01 02:28:14,6.7900000000000205,6.2900000000000205,7.220000000000027,2,Wednesday,30102
Clouds,broken clouds,1036,10000,78,2023-03-01 03:28:15,6.730000000000018,6.2900000000000205,7.220000000000027,3,Wednesday,30103
Clouds,broken clouds,1036,10000,75,2023-03-01 04:28:16,6.53000000000003,5.879999999999996,7.210000000000036,4,Wednesday,30104
Clouds,broken clouds,1035,10000,77,2023-03-01 05:28:18,6.550000000000011,6.2900000000000205,6.879999999999996,5,Wednesday,30105
Clouds,broken clouds,1036,10000,81,2023-03-01 06:28:18,6.330000000000041,6.110000000000014,6.650000000000034,6,Wednesday,30106
Drizzle,light intensity drizzle,1036,10000,82,2023-03-01 07:28:19,6.0400000000000205,5.53000000000003,6.360000000000014,7,Wednesday,30107
Drizzle,light intensity drizzle,1036,10000,80,2023-03-01 08:28:20,6.160000000000025,5.53000000000003,6.670000000000016,8,Wednesday,30108
Clouds,broken clouds,1035,10000,80,2023-03-01 09:28:21,6.220000000000027,5.740000000000009,6.670000000000016,9,Wednesday,30109
Clouds,scattered clouds,1036,10000,80,2023-03-01 10:28:22,6.410000000000025,5.740000000000009,7.150000000000034,10,Wednesday,30110
Clouds,broken clouds,1036,10000,78,2023-03-01 11:28:23,7.220000000000027,6.53000000000003,7.54000000000002,11,Wednesday,30111
Clouds,broken clouds,1035,10000,75,2023-03-01 12:28:24,7.760000000000048,6.650000000000034,8.650000000000034,12,Wednesday,30112
Clouds,broken clouds,1034,10000,73,2023-03-01 13:28:25,8.470000000000027,7.53000000000003,9.210000000000036,13,Wednesday,30113
Clouds,broken clouds,1034,10000,74,2023-03-01 14:28:26,7.800000000000011,7.210000000000036,8.100000000000023,14,Wednesday,30114
Clouds,broken clouds,1033,10000,76,2023-03-01 15:28:28,7.700000000000045,7.360000000000014,8.100000000000023,15,Wednesday,30115
Clouds,broken clouds,1032,10000,74,2023-03-01 16:28:30,7.640000000000043,7.210000000000036,7.990000000000009,16,Wednesday,30116
Clouds,scattered clouds,1032,10000,76,2023-03-01 17:28:31,7.5,7.150000000000034,7.78000000000003,17,Wednesday,30117
Clouds,broken clouds,1032,10000,78,2023-03-01 18:28:32,7.080000000000041,6.53000000000003,7.430000000000007,18,Wednesday,30118
Clouds,broken clouds,1031,10000,79,2023-03-01 19:28:33,7.170000000000016,6.360000000000014,7.78000000000003,19,Wednesday,30119
Clouds,broken clouds,1031,10000,77,2023-03-01 20:28:34,7.32000000000005,6.360000000000014,7.990000000000009,20,Wednesday,30120
Clouds,broken clouds,1030,10000,73,2023-03-01 21:28:35,7.54000000000002,6.850000000000023,7.990000000000009,21,Wednesday,30121
Clouds,broken clouds,1030,10000,74,2023-03-01 22:28:35,7.390000000000043,6.850000000000023,7.78000000000003,22,Wednesday,30122
Clouds,broken clouds,1030,10000,78,2023-03-01 23:28:36,7.170000000000016,6.850000000000023,7.53000000000003,23,Wednesday,30123
Clouds,broken clouds,1030,10000,81,2023-03-02 00:28:37,6.610000000000014,6.2900000000000205,7.210000000000036,0,Thursday,30200
Clouds,broken clouds,1029,10000,81,2023-03-02 01:28:38,6.730000000000018,6.2900000000000205,7.220000000000027,1,Thursday,30201
Clouds,broken clouds,1029,10000,84,2023-03-02 02:28:40,6.510000000000048,6.2900000000000205,6.879999999999996,2,Thursday,30202
Clouds,broken clouds,1029,10000,84,2023-03-02 03:28:40,6.490000000000009,6.090000000000032,6.670000000000016,3,Thursday,30203
Clouds,broken clouds,1028,10000,84,2023-03-02 04:28:41,6.090000000000032,5.360000000000014,6.600000000000023,4,Thursday,30204
Clouds,broken clouds,1027,10000,81,2023-03-02 05:28:42,6.180000000000007,5.360000000000014,6.879999999999996,5,Thursday,30205
Clouds,broken clouds,1027,10000,82,2023-03-02 06:28:43,6.080000000000041,5.32000000000005,6.879999999999996,6,Thursday,30206
Clouds,scattered clouds,1027,10000,83,2023-03-02 07:28:43,6.3700000000000045,5.53000000000003,6.879999999999996,7,Thursday,30207
Clouds,broken clouds,1028,10000,88,2023-03-02 08:28:44,5.960000000000036,5.360000000000014,6.430000000000007,8,Thursday,30208
Clouds,broken clouds,1028,10000,86,2023-03-02 09:28:45,6.439999999999998,6.090000000000032,6.670000000000016,9,Thursday,30209
Clouds,scattered clouds,1028,10000,85,2023-03-02 10:28:46,6.860000000000014,6.360000000000014,7.54000000000002,10,Thursday,30210
Clouds,scattered clouds,1028,10000,80,2023-03-02 11:28:46,7.810000000000002,6.53000000000003,8.650000000000034,11,Thursday,30211
Clouds,broken clouds,1028,10000,77,2023-03-02 12:28:47,7.550000000000011,7.150000000000034,7.990000000000009,12,Thursday,30212
Clouds,broken clouds,1029,10000,77,2023-03-02 13:28:48,7.970000000000027,7.220000000000027,8.650000000000034,13,Thursday,30213
Clouds,scattered clouds,1028,10000,78,2023-03-02 14:28:50,7.580000000000041,7.220000000000027,8.100000000000023,14,Thursday,30214
Clouds,scattered clouds,1028,10000,79,2023-03-02 15:25:25,7.370000000000003,6.550000000000011,8.120000000000005,15,Thursday,30215
Clouds,broken clouds,1028,10000,79,2023-03-02 16:28:51,6.860000000000014,6.360000000000014,7.430000000000007,16,Thursday,30216
Clouds,broken clouds,1028,10000,77,2023-03-02 17:26:45,6.840000000000032,6.360000000000014,7.220000000000027,17,Thursday,30217
Clouds,broken clouds,1029,10000,75,2023-03-02 18:26:32,6.550000000000011,6.2900000000000205,6.879999999999996,18,Thursday,30218
Clouds,broken clouds,1029,10000,72,2023-03-02 19:28:53,6.580000000000041,6.090000000000032,6.879999999999996,19,Thursday,30219
Clouds,broken clouds,1029,10000,74,2023-03-02 20:28:54,6.439999999999998,5.360000000000014,7.220000000000027,20,Thursday,30220
Clouds,broken clouds,1030,10000,80,2023-03-02 21:28:54,6.330000000000041,5.360000000000014,6.879999999999996,21,Thursday,30221
Clouds,broken clouds,1030,10000,78,2023-03-02 22:28:55,6.360000000000014,5.360000000000014,7.220000000000027,22,Thursday,30222
Clouds,broken clouds,1030,10000,75,2023-03-02 23:28:56,6.720000000000027,6.090000000000032,7.220000000000027,23,Thursday,30223
Clouds,broken clouds,1030,10000,72,2023-03-03 00:28:56,6.610000000000014,6.090000000000032,6.879999999999996,0,Friday,30300
Clouds,broken clouds,1030,10000,73,2023-03-03 01:28:57,6.2000000000000455,5.360000000000014,6.879999999999996,1,Friday,30301
Clouds,broken clouds,1030,10000,73,2023-03-03 02:28:58,5.930000000000007,5.360000000000014,6.53000000000003,2,Friday,30302
Clouds,broken clouds,1029,10000,78,2023-03-03 03:26:52,5.470000000000027,4.210000000000036,6.670000000000016,3,Friday,30303
Clouds,broken clouds,1030,10000,79,2023-03-03 04:28:59,5.470000000000027,4.210000000000036,6.670000000000016,4,Friday,30304
Clouds,broken clouds,1030,10000,79,2023-03-03 05:29:00,5.560000000000002,4.53000000000003,6.670000000000016,5,Friday,30305
Clouds,broken clouds,1030,10000,82,2023-03-03 06:29:01,5.330000000000041,4.360000000000014,6.110000000000014,6,Friday,30306
Clouds,broken clouds,1030,10000,82,2023-03-03 07:24:41,5.460000000000036,4.360000000000014,6.670000000000016,7,Friday,30307
Clouds,broken clouds,1031,10000,84,2023-03-03 08:29:03,5.590000000000032,4.53000000000003,6.670000000000016,8,Friday,30308
Clouds,broken clouds,1031,10000,83,2023-03-03 09:29:04,5.850000000000023,5.180000000000007,6.670000000000016,9,Friday,30309
Drizzle,light intensity drizzle,1032,10000,83,2023-03-03 10:29:04,6.180000000000007,5.53000000000003,6.670000000000016,10,Friday,30310
Clouds,broken clouds,1032,10000,83,2023-03-03 11:29:06,6.610000000000014,6.2900000000000205,6.990000000000009,11,Friday,30311
Clouds,broken clouds,1032,10000,82,2023-03-03 12:20:24,6.990000000000009,5.900000000000034,7.560000000000002,12,Friday,30312
Clouds,broken clouds,1032,10000,79,2023-03-03 13:24:28,6.8700000000000045,6.110000000000014,7.390000000000043,13,Friday,30313
Drizzle,light intensity drizzle,1031,10000,80,2023-03-03 14:28:29,6.900000000000034,6.330000000000041,7.3799999999999955,14,Friday,30314
Clouds,broken clouds,1031,10000,81,2023-03-03 15:22:11,6.5,5.900000000000034,7.170000000000016,15,Friday,30315
Clouds,broken clouds,1032,10000,78,2023-03-03 16:26:32,6.629999999999996,6.300000000000011,7.0,16,Friday,30316
Clouds,broken clouds,1032,10000,81,2023-03-03 17:19:47,5.990000000000009,5.410000000000025,6.57000000000005,17,Friday,30317
Clouds,broken clouds,1032,10000,82,2023-03-03 18:24:53,5.5400000000000205,5.189999999999998,5.890000000000043,18,Friday,30318
Clouds,broken clouds,1032,10000,82,2023-03-03 19:28:50,5.480000000000018,4.660000000000025,6.160000000000025,19,Friday,30319
Clouds,broken clouds,1033,10000,83,2023-03-03 20:22:06,5.28000000000003,4.390000000000043,6.140000000000043,20,Friday,30320
Drizzle,light intensity drizzle,1033,10000,83,2023-03-03 21:26:07,5.210000000000036,4.379999999999996,6.1200000000000045,21,Friday,30321
Clouds,broken clouds,1033,10000,83,2023-03-03 22:29:11,4.930000000000007,4.53000000000003,5.360000000000014,22,Friday,30322
Clouds,broken clouds,1033,10000,80,2023-03-03 23:22:52,5.150000000000034,4.57000000000005,5.610000000000014,23,Friday,30323
Clouds,broken clouds,1033,10000,79,2023-03-04 00:26:59,5.340000000000032,4.220000000000027,6.1200000000000045,0,Saturday,30400
Clouds,broken clouds,1033,10000,79,2023-03-04 01:20:04,5.2900000000000205,4.080000000000041,6.1200000000000045,1,Saturday,30401
Clouds,broken clouds,1032,10000,78,2023-03-04 02:23:45,5.310000000000002,4.080000000000041,6.1200000000000045,2,Saturday,30402
Clouds,broken clouds,1032,10000,79,2023-03-04 03:27:30,4.879999999999996,4.090000000000032,5.7900000000000205,3,Saturday,30403
Clouds,broken clouds,1032,10000,77,2023-03-04 04:20:36,4.840000000000032,4.25,5.53000000000003,4,Saturday,30404
Clouds,broken clouds,1032,10000,80,2023-03-04 05:24:17,4.520000000000039,3.1100000000000136,5.220000000000027,5,Saturday,30405
Clouds,broken clouds,1033,10000,79,2023-03-04 06:27:57,4.410000000000025,3.140000000000043,5.050000000000011,6,Saturday,30406
Clouds,broken clouds,1033,10000,78,2023-03-04 07:21:08,4.330000000000041,3.140000000000043,5.050000000000011,7,Saturday,30407
Clouds,broken clouds,1033,10000,78,2023-03-04 08:24:44,4.470000000000027,3.550000000000012,5.03000000000003,8,Saturday,30408
Clouds,broken clouds,1033,10000,76,2023-03-04 09:28:26,4.580000000000041,4.080000000000041,5.010000000000048,9,Saturday,30409
Clouds,broken clouds,1033,10000,74,2023-03-04 10:22:45,4.760000000000048,4.220000000000027,5.550000000000011,10,Saturday,30410
Clouds,broken clouds,1033,10000,73,2023-03-04 11:27:25,4.990000000000009,4.25,5.580000000000041,11,Saturday,30411
Clouds,broken clouds,1033,10000,70,2023-03-04 12:21:59,5.379999999999996,5.2000000000000455,6.110000000000014,12,Saturday,30412
Clouds,broken clouds,1032,10000,69,2023-03-04 13:26:08,5.510000000000048,5.220000000000027,6.129999999999996,13,Saturday,30413
Clouds,broken clouds,1030,10000,69,2023-03-04 14:29:17,5.590000000000032,5.32000000000005,6.090000000000032,14,Saturday,30414
Clouds,broken clouds,1031,10000,69,2023-03-04 15:22:53,5.680000000000007,5.360000000000014,6.080000000000041,15,Saturday,30415
Clouds,broken clouds,1030,10000,68,2023-03-04 16:26:52,5.490000000000009,5.2000000000000455,6.110000000000014,16,Saturday,30416
Clouds,broken clouds,1030,10000,70,2023-03-04 17:25:16,4.850000000000023,4.25,5.580000000000041,17,Saturday,30417
Clouds,broken clouds,1030,10000,69,2023-03-04 18:24:42,4.710000000000036,4.25,5.050000000000011,18,Saturday,30418
Clouds,broken clouds,1030,10000,69,2023-03-04 19:29:18,4.57000000000005,3.5300000000000296,5.560000000000002,19,Saturday,30419
Clouds,broken clouds,1029,10000,72,2023-03-04 20:23:00,4.270000000000039,3.550000000000012,4.670000000000016,20,Saturday,30420
Clouds,broken clouds,1029,10000,70,2023-03-04 21:21:56,4.510000000000048,4.110000000000014,5.050000000000011,21,Saturday,30421
Clouds,broken clouds,1028,10000,73,2023-03-04 22:25:46,4.170000000000016,3.1100000000000136,5.010000000000048,22,Saturday,30422
Clouds,broken clouds,1028,10000,74,2023-03-04 23:29:16,4.129999999999996,3.140000000000043,5.050000000000011,23,Saturday,30423
Clouds,broken clouds,1027,10000,75,2023-03-05 00:22:32,3.870000000000005,3.140000000000043,4.490000000000009,0,Sunday,30500
Clouds,broken clouds,1027,10000,75,2023-03-05 01:20:57,3.870000000000005,3.140000000000043,4.490000000000009,1,Sunday,30501
Clouds,broken clouds,1026,10000,75,2023-03-05 02:24:33,3.670000000000016,3.1100000000000136,4.110000000000014,2,Sunday,30502
Clouds,broken clouds,1026,10000,76,2023-03-05 03:22:56,3.7000000000000455,3.140000000000043,4.140000000000043,3,Sunday,30503
Clouds,broken clouds,1025,10000,76,2023-03-05 04:21:32,3.57000000000005,3.140000000000043,3.9399999999999977,4,Sunday,30504
Clouds,broken clouds,1024,10000,77,2023-03-05 05:25:04,3.620000000000005,3.300000000000012,3.9399999999999977,5,Sunday,30505
Clouds,broken clouds,1023,10000,79,2023-03-05 06:29:08,3.450000000000045,2.3799999999999955,3.900000000000034,6,Sunday,30506
Clouds,broken clouds,1023,10000,79,2023-03-05 07:22:21,3.640000000000043,3.1200000000000045,4.1200000000000045,7,Sunday,30507
Clouds,broken clouds,1023,10000,79,2023-03-05 08:20:30,3.740000000000009,3.1200000000000045,4.230000000000018,8,Sunday,30508
Clouds,broken clouds,1022,10000,80,2023-03-05 09:24:06,4.25,3.1100000000000136,4.990000000000009,9,Sunday,30509
Clouds,broken clouds,1021,10000,78,2023-03-05 10:27:30,5.340000000000032,4.230000000000018,6.6200000000000045,10,Sunday,30510
Clouds,broken clouds,1021,10000,77,2023-03-05 11:26:01,6.350000000000023,5.360000000000014,7.75,11,Sunday,30511
Drizzle,light intensity drizzle,1020,10000,77,2023-03-05 12:19:46,7.140000000000043,5.550000000000011,8.28000000000003,12,Sunday,30512
Clouds,broken clouds,1019,10000,78,2023-03-05 13:23:42,7.640000000000043,6.5400000000000205,8.660000000000025,13,Sunday,30513
Clouds,scattered clouds,1018,10000,75,2023-03-05 14:22:09,8.379999999999995,7.550000000000011,9.390000000000043,14,Sunday,30514
Clouds,scattered clouds,1017,10000,68,2023-03-05 15:25:53,9.400000000000034,8.890000000000043,9.950000000000044,15,Sunday,30515
Clouds,scattered clouds,1016,10000,69,2023-03-05 16:29:27,9.090000000000032,8.510000000000048,9.439999999999998,16,Sunday,30516
Clouds,broken clouds,1015,10000,72,2023-03-05 17:22:58,8.850000000000023,7.78000000000003,9.470000000000027,17,Sunday,30517
Clouds,scattered clouds,1015,10000,75,2023-03-05 18:27:19,7.920000000000016,7.010000000000048,8.360000000000014,18,Sunday,30518
Clouds,broken clouds,1014,10000,80,2023-03-05 19:20:57,7.220000000000027,6.57000000000005,7.75,19,Sunday,30519
Clouds,broken clouds,1014,10000,86,2023-03-05 20:24:51,6.28000000000003,5.890000000000043,7.160000000000025,20,Sunday,30520
Clouds,broken clouds,1013,10000,86,2023-03-05 21:23:00,6.710000000000036,6.390000000000043,6.900000000000034,21,Sunday,30521
Clouds,broken clouds,1013,10000,88,2023-03-05 22:27:12,6.230000000000018,5.57000000000005,7.25,22,Sunday,30522
Clouds,broken clouds,1012,10000,92,2023-03-05 23:20:44,5.590000000000032,5.360000000000014,6.689999999999998,23,Sunday,30523
Clouds,broken clouds,1012,10000,89,2023-03-06 00:24:17,5.900000000000034,5.360000000000014,6.689999999999998,0,Monday,30600
Clouds,broken clouds,1011,10000,89,2023-03-06 01:28:18,5.7900000000000205,5.330000000000041,6.660000000000025,1,Monday,30601
Clouds,broken clouds,1011,10000,89,2023-03-06 02:21:38,5.890000000000043,5.360000000000014,6.160000000000025,2,Monday,30602
Drizzle,light intensity drizzle,1010,10000,90,2023-03-06 03:25:01,5.670000000000016,5.340000000000032,6.110000000000014,3,Monday,30603
Drizzle,light intensity drizzle,1009,8000,91,2023-03-06 04:29:08,5.610000000000014,5.330000000000041,6.100000000000023,4,Monday,30604
Clouds,broken clouds,1008,10000,92,2023-03-06 05:22:15,5.260000000000048,4.25,6.129999999999996,5,Monday,30605
Clouds,broken clouds,1008,10000,90,2023-03-06 06:26:05,5.100000000000023,4.230000000000018,6.110000000000014,6,Monday,30606
Clouds,broken clouds,1007,10000,90,2023-03-06 07:29:32,4.930000000000007,4.210000000000036,6.090000000000032,7,Monday,30607
Clouds,scattered clouds,1007,10000,90,2023-03-06 08:22:56,5.03000000000003,4.230000000000018,6.110000000000014,8,Monday,30608
Clouds,broken clouds,1007,10000,90,2023-03-06 09:27:40,5.730000000000018,5.340000000000032,6.140000000000043,9,Monday,30609
Clouds,broken clouds,1007,10000,86,2023-03-06 10:20:49,6.550000000000011,5.890000000000043,7.0,10,Monday,30610
Rain,light rain,1006,10000,90,2023-03-06 11:24:18,6.490000000000009,5.550000000000011,7.230000000000018,11,Monday,30611
Clouds,broken clouds,1006,10000,88,2023-03-06 12:27:56,7.28000000000003,6.550000000000011,8.120000000000005,12,Monday,30612
Rain,light rain,1006,10000,85,2023-03-06 13:21:53,7.54000000000002,6.6200000000000045,8.340000000000032,13,Monday,30613
Rain,light rain,1005,10000,86,2023-03-06 14:26:24,5.670000000000016,5.390000000000043,6.060000000000002,14,Monday,30614
Rain,light rain,1004,10000,89,2023-03-06 15:20:26,5.610000000000014,5.189999999999998,6.610000000000014,15,Monday,30615
Rain,moderate rain,1004,10000,89,2023-03-06 16:24:47,5.400000000000034,5.010000000000048,5.890000000000043,16,Monday,30616
Rain,light rain,1003,10000,91,2023-03-06 17:29:01,5.32000000000005,4.410000000000025,6.129999999999996,17,Monday,30617
Rain,light rain,1003,10000,90,2023-03-06 18:22:21,4.6200000000000045,4.390000000000043,5.560000000000002,18,Monday,30618
Rain,moderate rain,1003,10000,90,2023-03-06 19:27:14,4.140000000000043,3.390000000000043,5.0,19,Monday,30619
Rain,light rain,1004,10000,89,2023-03-06 20:20:32,3.4600000000000364,3.3600000000000136,3.840000000000032,20,Monday,30620
Drizzle,light intensity drizzle,1003,10000,86,2023-03-06 21:24:34,3.2800000000000296,2.9700000000000277,3.550000000000012,21,Monday,30621
Rain,light rain,1003,10000,81,2023-03-06 22:28:28,3.420000000000016,2.9700000000000277,3.900000000000034,22,Monday,30622
Rain,light rain,1003,10000,82,2023-03-06 23:22:09,2.8500000000000227,2.0300000000000296,3.57000000000005,23,Monday,30623
Rain,light rain,1003,10000,80,2023-03-07 00:26:00,2.82000000000005,2.0300000000000296,3.57000000000005,0,Tuesday,30700
Rain,light rain,1002,10000,83,2023-03-07 01:29:39,2.300000000000012,0.8799999999999955,3.330000000000041,1,Tuesday,30701
Clouds,broken clouds,1002,10000,81,2023-03-07 02:23:10,2.080000000000041,0.9000000000000341,2.8100000000000023,2,Tuesday,30702
Clouds,broken clouds,1001,10000,81,2023-03-07 03:27:09,1.4399999999999975,0.3400000000000318,2.25,3,Tuesday,30703
Clear,clear sky,1002,10000,82,2023-03-07 04:20:10,1.0200000000000389,0.5100000000000477,1.670000000000016,4,Tuesday,30704
Clouds,broken clouds,1002,10000,84,2023-03-07 05:24:00,0.410000000000025,-0.4599999999999795,1.660000000000025,5,Tuesday,30705
Clouds,broken clouds,1002,10000,87,2023-03-07 06:27:37,-0.589999999999975,-1.8799999999999957,1.1100000000000136,6,Tuesday,30706
Clouds,broken clouds,1002,10000,86,2023-03-07 07:21:05,-0.5,-1.8899999999999864,0.0100000000000477,7,Tuesday,30707
Clouds,scattered clouds,1003,10000,87,2023-03-07 08:24:33,-0.2599999999999909,-1.8799999999999957,0.5900000000000318,8,Tuesday,30708
Clouds,few clouds,1003,10000,85,2023-03-07 09:28:27,0.660000000000025,-0.4599999999999795,2.2200000000000277,9,Tuesday,30709
Clouds,few clouds,1002,10000,82,2023-03-07 10:22:05,2.1100000000000136,0.8900000000000432,2.7900000000000205,10,Tuesday,30710
Clouds,few clouds,1002,10000,72,2023-03-07 11:25:36,3.930000000000007,3.1200000000000045,4.78000000000003,11,Tuesday,30711
